id,date,user,pc,activity
{U2H1-F6CJ77NF-2702VICP},08/17/2010 14:57:49,DTAA/JSB0493,PC-2493,Disconnect
{H2D6-S3JE18CB-4566RDAZ},08/17/2010 14:58:41,DTAA/SHR0025,PC-0288,Disconnect
{H1W8-J2QY97OJ-9630CZKI},08/17/2010 15:02:39,DTAA/JLM0053,PC-1334,Disconnect
{C8J0-N1RU13DN-7346STVZ},08/17/2010 15:02:49,DTAA/IKH0904,PC-3664,Disconnect
{N4P0-P1LV87XC-8647ACAK},08/17/2010 15:04:46,DTAA/BJC0569,PC-2588,Disconnect
{O0B1-O0HQ31DJ-8061HPMJ},08/17/2010 15:04:51,DTAA/HIB0604,PC-4209,Connect
{Z7B7-O3YH43PB-7725ESVQ},08/17/2010 15:10:42,DTAA/JZO0727,PC-2134,Disconnect
{U5Y2-U1FK81FR-0994NAPZ},08/17/2010 15:15:58,DTAA/JNF0543,PC-1389,Disconnect
{K8H4-Z1CV61TF-6055MCMS},08/17/2010 15:16:39,DTAA/HBL0517,PC-1343,Connect
{L3T8-U0VQ39ZF-8397DFKA},08/17/2010 15:16:50,DTAA/GRG0693,PC-3411,Connect
{H5B4-J1LO01TU-6419RGFE},08/17/2010 15:17:36,DTAA/DIS0382,PC-2501,Connect
{S8E5-G4XR47OO-8715ZTUT},08/17/2010 15:24:09,DTAA/SPK0818,PC-1938,Disconnect
{O6V4-E6GX20RH-0690WGLF},08/17/2010 15:25:27,DTAA/IRC0991,PC-1118,Disconnect
{V6X6-A8WG03XJ-8758SUFB},08/17/2010 15:28:39,DTAA/DAV0579,PC-1701,Disconnect
{L2Y0-W0VK73FB-0638PPMU},08/17/2010 15:29:02,DTAA/DIS0382,PC-2501,Disconnect
{N4W7-C8IX11XA-9941TJKS},08/17/2010 15:31:25,DTAA/CVW0133,PC-0282,Disconnect
{B9R2-U5FD95DX-0601ICAM},08/17/2010 15:33:25,DTAA/HSD0519,PC-2047,Connect
{B5O7-X8OE99BZ-9591WYEQ},08/17/2010 15:35:17,DTAA/AJC0266,PC-4661,Disconnect
{M4O6-N5GY06IE-6593UUNS},08/17/2010 15:35:37,DTAA/GNH0394,PC-2161,Disconnect
{C6C5-D7EB62GZ-2684BUWO},08/17/2010 15:35:49,DTAA/HBL0517,PC-1343,Disconnect
{P6W8-S4YI41AN-1174FFHC},08/17/2010 15:37:33,DTAA/TNB0740,PC-2015,Connect
{E8J9-O9BR39MK-8311TZPN},08/17/2010 15:40:33,DTAA/SEF0446,PC-2477,Disconnect
{G5H7-G4YI04VZ-6714EDGU},08/17/2010 15:41:31,DTAA/AJA0220,PC-3872,Connect
{K8Y3-R5VJ95HD-6016RZCP},08/17/2010 15:44:44,DTAA/LCK0666,PC-3245,Connect
{E8R3-O9TX15FT-6688ZNQQ},08/17/2010 15:48:27,DTAA/NSP0910,PC-4479,Connect
{R2K9-L3VK70CR-0963QAOC},08/17/2010 15:50:54,DTAA/HDR0261,PC-2506,Connect
{G9K9-O3DM43DS-1404ZIUY},08/17/2010 15:53:26,DTAA/HDR0261,PC-2506,Disconnect
{X6J1-L0MR24FU-1420ZQMS},08/17/2010 15:53:45,DTAA/HCG0731,PC-4643,Disconnect
{I0G9-O3YL34RP-3615GCJR},08/17/2010 15:56:36,DTAA/AGW0182,PC-4531,Disconnect
{S2M9-S6OU55GM-3927BFUV},08/17/2010 15:58:38,DTAA/HSR0472,PC-3512,Connect
{F3N6-J4IM44JO-5236HQFS},08/17/2010 15:59:36,DTAA/FDP0500,PC-4873,Disconnect
{B6U5-Z2DH72JS-3328JWFZ},08/17/2010 16:01:35,DTAA/EDH0146,PC-3973,Disconnect
{E7I9-R5MJ13YB-1037AZVJ},08/17/2010 16:09:08,DTAA/CAC0854,PC-0303,Disconnect
{T1R1-M6UW94WX-6649EPKJ},08/17/2010 16:12:48,DTAA/NSP0910,PC-4479,Disconnect
{S8J9-Q3CI15LC-2251RLZP},08/17/2010 16:14:33,DTAA/LCK0666,PC-3245,Disconnect
{N8J3-A1CV50GD-4627WJWC},08/17/2010 16:17:14,DTAA/CHM0645,PC-1775,Connect
{M4D4-W9NO23IY-2088QXKF},08/17/2010 16:17:24,DTAA/AJA0220,PC-3872,Disconnect
{D7L1-L3BN34IY-0152HIBU},08/17/2010 16:20:37,DTAA/WCN0570,PC-3651,Connect
{Z9M0-O6EA73IR-8832XWRC},08/17/2010 16:22:59,DTAA/CCG0876,PC-3910,Disconnect
{C8Y9-G2QV55CC-0054FNGM},08/17/2010 16:26:39,DTAA/ARR0977,PC-1074,Connect
{I9D8-F5RQ72XE-1494XBBQ},08/17/2010 16:30:55,DTAA/LTM0418,PC-4820,Connect
{B0U6-Y5AA37EN-9538ZLSI},08/17/2010 16:31:14,DTAA/YCB0005,PC-3392,Disconnect
{M2O2-R1QE65HC-9784UYDW},08/17/2010 16:33:49,DTAA/KKW0676,PC-4445,Disconnect
{W1Y4-S8KF03XO-9559ZDLB},08/17/2010 16:34:31,DTAA/TNB0740,PC-2015,Disconnect
{E9U1-B8RT96SX-1260LTQZ},08/17/2010 16:37:38,DTAA/MMF0289,PC-1734,Disconnect
{D2L2-Y3RQ92RH-1444MZEV},08/17/2010 16:43:44,DTAA/CHM0645,PC-1775,Disconnect
{H0E5-V9WY96DA-2572IEME},08/17/2010 16:44:27,DTAA/MJM0228,PC-2127,Disconnect
{P9J1-U6ZW93LE-6286ISLN},08/17/2010 16:44:36,DTAA/AFN0918,PC-3425,Connect
{A0I6-Q7BO14KJ-7007HGKT},08/17/2010 16:46:23,DTAA/PXB0069,PC-1972,Disconnect
{Z5N8-P5QZ62RY-4229RRKX},08/17/2010 16:52:46,DTAA/AFN0918,PC-3425,Disconnect
{K0V2-K0WM82DC-3616PRTW},08/17/2010 16:53:58,DTAA/KKW0945,PC-2333,Connect
{P2G1-T6PN78AV-7690SZFF},08/17/2010 16:57:36,DTAA/LTM0418,PC-4820,Disconnect
{Q1G9-H6UV36YY-6955EMKV},08/17/2010 16:58:13,DTAA/MJM0469,PC-1592,Disconnect
{Q3N1-C7NV47EA-6658RUEY},08/17/2010 16:59:34,DTAA/TAO0639,PC-2198,Connect
{Y7C8-R4KL69GT-6176OKNF},08/17/2010 17:13:04,DTAA/HSD0519,PC-2047,Disconnect
{A4M9-Q2GG12LN-3564FGAI},08/17/2010 17:13:59,DTAA/HIB0604,PC-4209,Disconnect
{L0A9-P5OW43AD-3230SLAM},08/17/2010 17:15:19,DTAA/HSR0472,PC-3512,Disconnect
{V5I4-F3TR34EB-2970TLLW},08/17/2010 17:17:06,DTAA/KKW0945,PC-2333,Disconnect
{T6H4-X0CI81UL-7535UNDH},08/17/2010 17:24:34,DTAA/ARR0977,PC-1074,Disconnect
{K6Y4-U5QH55JB-8020DKJD},08/17/2010 17:26:08,DTAA/GRG0693,PC-3411,Disconnect
{R0C4-L8UD63UZ-0777RXTO},08/17/2010 17:30:15,DTAA/TAO0639,PC-2198,Disconnect
{J8F2-A1ID59IK-3947VESS},08/17/2010 17:33:04,DTAA/RBC0879,PC-1261,Connect
{T7Z6-Q6XW25LM-0666WZRB},08/17/2010 17:44:56,DTAA/XKR0971,PC-1355,Disconnect
{X7A8-M0QL78SU-0543BBEP},08/17/2010 17:50:09,DTAA/DDK0417,PC-0980,Connect
{I3D9-J5MK92GS-2451WALY},08/17/2010 17:52:13,DTAA/OJH0425,PC-1730,Disconnect
{I9M3-R0YZ86WR-9987NRQK},08/17/2010 17:54:09,DTAA/HDR0823,PC-3236,Disconnect
{Y4E3-Z9LW42VM-3164EYGC},08/17/2010 17:56:54,DTAA/AIB0797,PC-4147,Disconnect
{N6L7-F9AB25WA-1145YNHU},08/17/2010 17:58:34,DTAA/WCN0570,PC-3651,Disconnect
{O7F6-C3YV12MY-1629PJYW},08/17/2010 18:02:26,DTAA/CJW0317,PC-1900,Disconnect
{A0K2-T2JM10RW-4084RTDG},08/17/2010 18:05:15,DTAA/MIC0914,PC-3326,Disconnect
{P9S4-Q8BV21BI-2037LOWY},08/17/2010 18:20:59,DTAA/DDK0417,PC-0980,Disconnect
{H3V4-B3KV26WZ-1971ZPQX},08/17/2010 19:24:27,DTAA/AJB0016,PC-1116,Connect
{G0U8-F5NV13VY-8349VLCN},08/17/2010 19:25:46,DTAA/AJB0016,PC-1116,Disconnect
{Y5L6-V7WC13KG-6725BGYW},08/17/2010 22:34:30,DTAA/SAP0304,PC-1331,Connect
{R6J6-I2VU78KO-1757CBRI},08/17/2010 22:34:50,DTAA/SAP0304,PC-1331,Disconnect
{D2V5-A5FA30KA-8069NSPA},08/18/2010 02:44:56,DTAA/HTS0265,PC-1744,Connect
{Y6G8-O8BB29IC-4826ELSF},08/18/2010 02:54:42,DTAA/HTS0265,PC-1744,Disconnect
{A9I4-B8JP55CI-3568SXYV},08/18/2010 03:04:37,DTAA/JCS0873,PC-1560,Connect
{M3L3-I9RG28HH-9985MDJL},08/18/2010 03:57:22,DTAA/JCS0873,PC-1560,Disconnect
{X9X1-L5FG25HK-4626QXQL},08/18/2010 04:58:58,DTAA/RLC0442,PC-1467,Connect
{C9W5-A0GI31XZ-7820QZHK},08/18/2010 04:59:56,DTAA/RLC0442,PC-1467,Disconnect
{U1F5-Z4MK10HZ-1970CNHC},08/18/2010 06:06:52,DTAA/JLL0301,PC-0807,Connect
{D7Z8-F0MT03AS-6705YBPC},08/18/2010 06:09:35,DTAA/JLL0301,PC-0807,Disconnect
{N4B2-S5EV98HT-8227OXRH},08/18/2010 07:23:34,DTAA/CJW0317,PC-1900,Connect
{X6O3-D7NR53TW-4791XMHC},08/18/2010 08:27:53,DTAA/RCW0436,PC-3171,Connect
{V9A0-D3UO23TF-5200CTUT},08/18/2010 08:30:42,DTAA/KKW0676,PC-4445,Connect
{R3E2-Z5RZ24VQ-9717IEHG},08/18/2010 08:32:44,DTAA/MQL0135,PC-4656,Connect
{O3Z0-W8EA36FA-0036VWBL},08/18/2010 08:36:20,DTAA/RVS0852,PC-2420,Connect
{O9I6-D0MB65HI-3753KFMJ},08/18/2010 08:40:09,DTAA/NNB0443,PC-4625,Connect
{F1I2-P4WI83LF-3787RNHH},08/18/2010 08:43:24,DTAA/NNB0443,PC-4625,Disconnect
{D9M7-G1LQ06FH-3833DKMC},08/18/2010 08:46:05,DTAA/SAH0192,PC-4079,Connect
{Y7L3-G0ZZ33HN-9474HMBE},08/18/2010 08:57:27,DTAA/JHM0408,PC-2344,Connect
{N9S8-N8SH29MP-3342DOYI},08/18/2010 09:00:07,DTAA/AFH0331,PC-0850,Connect
{U2F6-G3HU45HM-7297VSEX},08/18/2010 09:06:34,DTAA/KKW0676,PC-4445,Disconnect
{B1L7-W6CH73EI-5445KPLL},08/18/2010 09:11:03,DTAA/JLM0053,PC-1334,Connect
{R3X8-H2YF75IF-0447HHHW},08/18/2010 09:11:27,DTAA/KSW0597,PC-3787,Connect
{Q6I3-A2PK26CD-5577UQUD},08/18/2010 09:16:17,DTAA/SCW0707,PC-1217,Connect
{D2T8-Z6CV82RY-2010KERT},08/18/2010 09:16:45,DTAA/AJB0370,PC-0054,Connect
{H8X5-R0BB30LT-4344OZEY},08/18/2010 09:18:18,DTAA/RBC0879,PC-1261,Connect
{M6N1-G6TG13LC-3949EXTG},08/18/2010 09:20:58,DTAA/WDW0485,PC-3096,Connect
{H9K7-J9YU34BP-2889VYEG},08/18/2010 09:21:51,DTAA/AFH0331,PC-0850,Disconnect
{P5B5-L4VV41MW-7389KGNY},08/18/2010 09:46:43,DTAA/CCG0876,PC-3910,Connect
{B9D6-A5YJ04VL-6993CFDM},08/18/2010 09:52:50,DTAA/ERP0254,PC-3959,Connect
{V4V0-U6KB83ZA-7499QGPY},08/18/2010 10:08:06,DTAA/JLL0301,PC-0807,Connect
{B7M0-T8LK41DQ-1829QOJU},08/18/2010 10:11:57,DTAA/RHP0688,PC-2436,Connect
{K5W4-M6ZE83FB-4232OWTB},08/18/2010 10:16:01,DTAA/JLC0744,PC-4788,Connect
{S9B2-C6AD46HY-7511FSAB},08/18/2010 10:16:08,DTAA/GNH0394,PC-2161,Connect
{F8R1-J7XG59KF-8675CGSM},08/18/2010 10:19:02,DTAA/SCW0707,PC-1217,Disconnect
{O1P6-C6NR73IV-6286ZKEF},08/18/2010 10:22:25,DTAA/LRH0747,PC-2216,Connect
{G2T5-F9CP87EP-4041ZBEK},08/18/2010 10:23:17,DTAA/RHP0688,PC-2436,Disconnect
{B7G0-K8LO79DB-0328PFCC},08/18/2010 10:28:14,DTAA/DAV0579,PC-1701,Connect
{C7J0-Z8FM48TC-3926BRSG},08/18/2010 10:32:40,DTAA/JNF0543,PC-1389,Connect
{L6K7-C2TH44XG-7347VNRC},08/18/2010 10:33:35,DTAA/HSD0519,PC-2047,Connect
{X7B8-U9ZC50PL-6101QSGS},08/18/2010 10:37:48,DTAA/JNF0543,PC-1389,Disconnect
{O1K5-S1QK35SH-5215BTPV},08/18/2010 10:41:48,DTAA/ATJ0284,PC-4337,Connect
{C6X9-U9SX18VL-6708ASIX},08/18/2010 10:48:53,DTAA/HSD0519,PC-2047,Disconnect
{I4Y0-L7ZJ15QH-2730XXBV},08/18/2010 10:54:43,DTAA/MAG0290,PC-4646,Connect
{C0M2-O0OV62LD-3390BUVI},08/18/2010 10:59:34,DTAA/DFW0798,PC-3141,Connect
{V8W9-L1PS37FC-9736ECGL},08/18/2010 11:01:30,DTAA/AGW0182,PC-4531,Connect
{Z8Y6-M7QK02MR-4246DGDH},08/18/2010 11:05:00,DTAA/PXB0069,PC-1972,Connect
{S4M3-W0PH36SA-8564IHOS},08/18/2010 11:09:46,DTAA/GSL0697,PC-3442,Connect
{M5A5-L4QZ76EE-1550QWDQ},08/18/2010 11:26:04,DTAA/CSC0297,PC-2848,Connect
{M4E8-L9ZL44KG-2377SSCE},08/18/2010 11:36:55,DTAA/CCB0496,PC-0214,Connect
{W6L6-G9PZ02TA-9083PKQF},08/18/2010 11:38:40,DTAA/LCK0666,PC-3245,Connect
{S3S3-D5NS93AF-6941NIEN},08/18/2010 11:44:03,DTAA/XKR0971,PC-1355,Connect
{H8S9-Q4JD55ZZ-1855DOGH},08/18/2010 11:45:07,DTAA/JCS0873,PC-1560,Connect
{O6O9-E7VH69UY-8022POLC},08/18/2010 11:45:36,DTAA/RXE0207,PC-0650,Connect
{C6K1-A1CG97WY-3110YCGC},08/18/2010 11:52:06,DTAA/DAV0579,PC-1701,Disconnect
{Y1A4-H1JZ97DT-8158QLIS},08/18/2010 11:53:31,DTAA/JCS0873,PC-1560,Disconnect
{U6A5-J5DA76UH-9160DZLD},08/18/2010 11:54:04,DTAA/CCG0876,PC-3910,Disconnect
{Z7I2-Q9XO68QA-3112SVUB},08/18/2010 11:56:43,DTAA/CTH0856,PC-4677,Connect
{P4O0-I1WD53EG-8417DCHP},08/18/2010 12:08:26,DTAA/BJC0569,PC-2588,Connect
{H2D1-Y7EJ26SD-9930QCZI},08/18/2010 12:10:10,DTAA/JLM0053,PC-1334,Disconnect
{K8H4-B1NS31OR-0943ZNQA},08/18/2010 12:12:02,DTAA/FDP0500,PC-4873,Connect
{S6W9-D6YP12LF-0483UGDD},08/18/2010 12:19:55,DTAA/DFW0798,PC-3141,Disconnect
{N0R6-C2VO44TE-9707GJWL},08/18/2010 12:20:28,DTAA/CHA0174,PC-2751,Connect
{J1F3-V9SO75OM-1897YEIK},08/18/2010 12:20:37,DTAA/MMF0289,PC-1734,Connect
{O7N0-M9HR32FI-9544TSKC},08/18/2010 12:23:13,DTAA/NSP0910,PC-4479,Connect
{S4P7-H6FJ53CU-4376QXXM},08/18/2010 12:25:12,DTAA/ECM0214,PC-1433,Connect
{A6F7-D2IV03LR-8734SUXQ},08/18/2010 12:28:37,DTAA/ACH0803,PC-4334,Connect
{C7U8-G0ZR92QO-0287KETT},08/18/2010 12:29:31,DTAA/JAM0392,PC-0209,Connect
{D1G9-Y8QS24HD-0509NJTW},08/18/2010 12:30:26,DTAA/CPP0761,PC-2665,Connect
{H4I2-S5WX66IC-2410BFCJ},08/18/2010 12:35:31,DTAA/MQL0135,PC-4656,Disconnect
{Y9P0-B0NG40IW-3511MGMP},08/18/2010 12:37:51,DTAA/BGF0236,PC-1848,Connect
{U9Y0-C9LA57FY-2668FWBQ},08/18/2010 12:37:58,DTAA/STF0145,PC-0191,Connect
{E6G0-C2YX41HR-4490BNXP},08/18/2010 12:46:10,DTAA/VFP0669,PC-1717,Connect
{L6R3-U6UN63NH-9633ODLS},08/18/2010 12:47:09,DTAA/PXB0069,PC-1972,Disconnect
{Z1O0-Z3MD19GX-8273BUFX},08/18/2010 12:49:17,DTAA/SEF0446,PC-2477,Connect
{K7O3-S1YE36GD-2728IMRW},08/18/2010 12:50:02,DTAA/AFR0646,PC-0323,Connect
{X0X2-K4WV47QG-8665KJNS},08/18/2010 12:51:29,DTAA/BJC0569,PC-2588,Disconnect
{O7S6-Z3WZ29HK-2290YVGZ},08/18/2010 12:56:33,DTAA/TNB0740,PC-2015,Connect
{Y7V5-O8BA65UZ-4011VBDW},08/18/2010 12:58:40,DTAA/AJB0016,PC-1116,Connect
{N8L8-N5ZA48MB-3678SPSK},08/18/2010 13:03:32,DTAA/ABB0272,PC-0726,Connect
{V8E1-B7ZJ18VC-0027NDWD},08/18/2010 13:04:57,DTAA/VCG0663,PC-2219,Connect
{D6B1-L8EZ49FX-8480TSLU},08/18/2010 13:08:54,DTAA/GHC0041,PC-1139,Connect
{U4Q2-N1MS83AS-8021CPWZ},08/18/2010 13:09:08,DTAA/SLC0778,PC-3199,Connect
{A4W3-P2PD67BB-1056TKHT},08/18/2010 13:13:51,DTAA/SLC0778,PC-3199,Disconnect
{P5G3-G5RN70LU-2398ZZFT},08/18/2010 13:14:22,DTAA/AJA0220,PC-3872,Connect
{R0P2-Q3ZC66BC-0542PIKC},08/18/2010 13:14:43,DTAA/KLS0717,PC-3136,Connect
{Y5C0-O8WV12LA-5002MANC},08/18/2010 13:16:21,DTAA/JJR0278,PC-1005,Connect
{W9Q1-E4SZ75EA-4719NVTV},08/18/2010 13:17:18,DTAA/EBP0037,PC-2088,Connect
{Q3F2-I1DB07IR-3426XUOW},08/18/2010 13:20:56,DTAA/TNB0740,PC-2015,Disconnect
{V1M0-H5TZ63DG-8000ITUG},08/18/2010 13:30:13,DTAA/ATJ0284,PC-4337,Disconnect
{E0J2-C2ZR21EE-2348RPTI},08/18/2010 13:30:38,DTAA/DIS0382,PC-2501,Connect
{R4B4-R0DA31JE-7394ABUD},08/18/2010 13:31:14,DTAA/GNH0394,PC-2161,Disconnect
{Q9B5-T9QK09QL-7491FMEZ},08/18/2010 13:36:34,DTAA/ODW0839,PC-1940,Connect
{M3C3-E6WU85BT-2000OUKZ},08/18/2010 13:39:39,DTAA/FDP0500,PC-4873,Disconnect
{M5Q9-Z8WA35XZ-3568ENEP},08/18/2010 13:47:11,DTAA/HKM0260,PC-4359,Connect
{H5U3-R9WY06JM-4648BPDB},08/18/2010 13:50:00,DTAA/GSL0697,PC-3442,Disconnect
{I6E3-C8UZ10UC-7077LPYA},08/18/2010 13:50:44,DTAA/HCG0731,PC-4643,Connect
{J0X8-U6JN61MJ-8667ECPE},08/18/2010 13:53:39,DTAA/SPK0818,PC-1938,Connect
{R2A7-R1PC98RY-6226WFSN},08/18/2010 13:54:50,DTAA/GVH0277,PC-3870,Connect
{B9G1-X5OO33LV-3104BGFX},08/18/2010 13:55:24,DTAA/MMH0612,PC-2886,Connect
{A1J0-F5OR08XQ-7356ZRMM},08/18/2010 13:55:26,DTAA/MIK0034,PC-0845,Connect
{R6V1-R3LK39HP-7910JSJV},08/18/2010 13:57:39,DTAA/MIK0034,PC-0845,Disconnect
{U5Y4-O2YW69LX-7155WWLW},08/18/2010 13:59:14,DTAA/HSR0472,PC-3512,Connect
{J1X8-D9HG71IA-4718JFSR},08/18/2010 14:11:05,DTAA/STF0145,PC-0191,Disconnect
{N2Y6-N0YJ82HY-2052KTAE},08/18/2010 14:13:49,DTAA/ERP0254,PC-3959,Disconnect
{C5E1-V9AO45YS-7070GCSP},08/18/2010 14:14:40,DTAA/GHC0041,PC-1139,Disconnect
{X0A2-P9XF89ZH-0839GDRX},08/18/2010 14:16:09,DTAA/AJB0370,PC-0054,Disconnect
{T0B3-P1GE29UB-0803EWYK},08/18/2010 14:21:40,DTAA/MCM0346,PC-2974,Connect
{K2X6-Z3RC64GX-2017WIJM},08/18/2010 14:27:16,DTAA/RES0962,PC-3736,Connect
{D1C6-K5PZ76MA-8994SXSF},08/18/2010 14:29:23,DTAA/JHM0408,PC-2344,Disconnect
{J9Y0-F6SU04IH-1257AWFT},08/18/2010 14:31:51,DTAA/ARM0416,PC-1249,Connect
{E7C8-R6UK57WP-4295FHJQ},08/18/2010 14:32:32,DTAA/GVH0277,PC-3870,Disconnect
{O2P7-I7JC20EQ-2719YPET},08/18/2010 14:34:11,DTAA/YCB0005,PC-3392,Connect
{A1P0-F0KS45AJ-7135XTKB},08/18/2010 14:37:04,DTAA/CSC0297,PC-2848,Disconnect
{T0O1-Z4PB60FN-4683GLOM},08/18/2010 14:43:35,DTAA/MCM0346,PC-2974,Disconnect
{X2R0-K2RB04KT-0446JXBR},08/18/2010 14:45:22,DTAA/MMF0289,PC-1734,Disconnect
{W0D3-N1NY02DS-7519PYSD},08/18/2010 14:45:39,DTAA/JJR0278,PC-1005,Disconnect
{X1J3-T9PU19GR-5459KUGX},08/18/2010 14:50:53,DTAA/ECM0214,PC-1433,Disconnect
{Z4S5-W9LM90YI-9328VPYP},08/18/2010 14:51:34,DTAA/PIP0746,PC-0416,Connect
{B2V0-C2OZ20CC-9267IGKS},08/18/2010 14:55:50,DTAA/YCB0005,PC-3392,Disconnect
{J1G9-A2ZY02NB-5125GWBN},08/18/2010 14:58:43,DTAA/AJA0220,PC-3872,Disconnect
{X5E3-H7IR18AH-1033WTQE},08/18/2010 15:00:20,DTAA/SEF0446,PC-2477,Disconnect
{W3X2-I0UE16CJ-8541YKCA},08/18/2010 15:00:52,DTAA/JLL0301,PC-0807,Disconnect
{T5F8-M1HO93CS-8912BPSU},08/18/2010 15:02:09,DTAA/JAM0392,PC-0209,Disconnect
{P6A5-K8IV33MK-3222KUNF},08/18/2010 15:03:54,DTAA/LBB0095,PC-2780,Connect
{S0H1-M6RD96UD-3977MCZD},08/18/2010 15:04:09,DTAA/CHA0174,PC-2751,Disconnect
{K8Y0-G5AS31EM-5646JRXK},08/18/2010 15:04:38,DTAA/MAG0290,PC-4646,Disconnect
{S9J2-O1WF25ZT-6504TBFW},08/18/2010 15:06:25,DTAA/ACH0803,PC-4334,Disconnect
{T7T0-V4ZF96OX-2123DDQA},08/18/2010 15:11:42,DTAA/AFR0646,PC-0323,Disconnect
{Y8O2-F5BA82ZM-0948SZQV},08/18/2010 15:11:46,DTAA/TAO0639,PC-2198,Connect
{D1F6-P8QH61CO-5561OUYZ},08/18/2010 15:12:32,DTAA/TLB0017,PC-0053,Connect
{H3I7-K1GV19AJ-5586YQNZ},08/18/2010 15:13:07,DTAA/DIS0382,PC-2501,Disconnect
{O2Z6-O0TO00BI-7080BYID},08/18/2010 15:13:29,DTAA/BGF0236,PC-1848,Disconnect
{J5K8-Z0OH04RP-9282TIOD},08/18/2010 15:13:58,DTAA/SAH0192,PC-4079,Disconnect
{U3U2-J3GT90CO-8000AXRP},08/18/2010 15:17:29,DTAA/MVW0630,PC-2005,Connect
{J4H0-V7KV41DM-8743AWDQ},08/18/2010 15:23:40,DTAA/MVW0630,PC-2005,Disconnect
{J4S8-B3FL67LM-3636YGZV},08/18/2010 15:26:12,DTAA/CCB0496,PC-0214,Disconnect
{Z8Y5-H7YZ31JO-4219YAGB},08/18/2010 15:27:15,DTAA/SPK0818,PC-1938,Disconnect
{G1I7-X3KA27AY-9524YRHQ},08/18/2010 15:31:52,DTAA/AMA0191,PC-4736,Connect
{G9N3-U9LW64BE-4587FWQC},08/18/2010 15:35:36,DTAA/EBP0037,PC-2088,Disconnect
{R5O3-R5PI44WP-6164JOPP},08/18/2010 15:39:42,DTAA/HTC0607,PC-1033,Connect
{V4M6-O7DR90QR-0636TGNY},08/18/2010 15:41:37,DTAA/IKH0904,PC-3664,Connect
{T6V6-L0VF75ZS-1173DBMJ},08/18/2010 15:43:32,DTAA/VMA0051,PC-1950,Connect
{F0Q4-M5YM07GJ-3259HLAP},08/18/2010 15:44:19,DTAA/ABB0272,PC-0726,Disconnect
{U0P2-R8VR81UA-3479TSCR},08/18/2010 15:45:30,DTAA/LPG0099,PC-2359,Connect
{E3U9-V4ME19LB-3467BMFB},08/18/2010 15:45:50,DTAA/OYR0801,PC-0088,Connect
{K5K0-B5PA09XJ-9378PWHM},08/18/2010 15:47:03,DTAA/ZKH0388,PC-1021,Connect
{W9B9-Y3YI89QA-1528CTEG},08/18/2010 15:47:54,DTAA/ARM0416,PC-1249,Disconnect
{K6U0-L8MD87HO-1476APVK},08/18/2010 15:49:54,DTAA/LPG0099,PC-2359,Disconnect
{K9K7-V1TI87HJ-0514ASLG},08/18/2010 15:54:00,DTAA/AGW0182,PC-4531,Disconnect
{N2J0-N2US17NQ-4604KOYR},08/18/2010 15:56:16,DTAA/TAO0639,PC-2198,Disconnect
{Q4P2-P2ND50TE-2715YYZH},08/18/2010 15:57:26,DTAA/AFN0918,PC-3425,Connect
{F9T7-X6GY78PM-9267FGGT},08/18/2010 15:59:36,DTAA/WJG0153,PC-3249,Connect
{P7A0-E3IB68KS-5881UASB},08/18/2010 16:00:10,DTAA/HDR0261,PC-2506,Connect
{A0R4-P0KM77LE-7906SHHN},08/18/2010 16:01:07,DTAA/OJH0425,PC-1730,Connect
{V1G5-C6JP24SJ-3395JFUY},08/18/2010 16:01:23,DTAA/RXE0207,PC-0650,Disconnect
{Z3O1-Y5PW01RD-2930ZBKC},08/18/2010 16:01:46,DTAA/HSR0472,PC-3512,Disconnect
{Z1C4-M1CV10CN-0612HYTU},08/18/2010 16:02:44,DTAA/HBL0517,PC-1343,Connect
{D5H3-T7TA40LW-6172IMDY},08/18/2010 16:04:49,DTAA/RCW0436,PC-3171,Disconnect
{H9T8-F6RL04XW-5845LTOE},08/18/2010 16:08:18,DTAA/SKW0871,PC-1529,Connect
{M5K4-U3BS35TG-2856BITQ},08/18/2010 16:11:05,DTAA/HTC0607,PC-1033,Disconnect
{H8I3-Q2OW31XV-1696RYNE},08/18/2010 16:12:59,DTAA/HBL0517,PC-1343,Disconnect
{B5R2-L0XK83NI-1110WZEJ},08/18/2010 16:15:09,DTAA/LRH0747,PC-2216,Disconnect
{V0G1-J1QH66PM-0977DPYC},08/18/2010 16:16:27,DTAA/IKH0904,PC-3664,Disconnect
{D8F7-B5LZ39QO-5288BALA},08/18/2010 16:25:04,DTAA/RBC0879,PC-1261,Disconnect
{Y9G0-G8EP45CU-0078NDRT},08/18/2010 16:26:09,DTAA/DBB0235,PC-0309,Connect
{A2C4-Q8XE24QM-0982MXCX},08/18/2010 16:26:26,DTAA/ZKH0388,PC-1021,Disconnect
{T2K0-P1AI63BI-0191RDEY},08/18/2010 16:28:55,DTAA/AFN0918,PC-3425,Disconnect
{G0I1-Y4FC51AC-6809VMPB},08/18/2010 16:35:49,DTAA/JMS0793,PC-3179,Connect
{D7X8-F5QT09JY-8653HSTN},08/18/2010 16:37:12,DTAA/NSC0842,PC-4132,Connect
{G6Q5-K6IT78JK-7552QFYM},08/18/2010 16:37:47,DTAA/WJG0153,PC-3249,Disconnect
{B4V8-G0KL70XE-0850NYSE},08/18/2010 16:38:39,DTAA/YQW0689,PC-1761,Connect
{M6E3-I2BW08AD-1950FWYL},08/18/2010 16:42:09,DTAA/MJM0469,PC-1592,Connect
